run_id,stage_id,model_id,model_role,dataset_role,spike_def_id,target_rate,g,xmin,n_tail,alpha_powerlaw,lambda_exponential,lognorm_mu,lognorm_sigma,ll_powerlaw,ll_exponential,ll_lognormal,llr_powerlaw_vs_lognormal,llr_powerlaw_vs_exponential,config_hash,code_version
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.85,5.0,6786,2.1662501672934207,0.0683142900286908,2.4668868783971694,0.842052036689297,-22482.65087438596,-24997.15599869631,-25202.606467226116,2719.955592840157,2514.5051243103517,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.9,5.0,6751,2.1618073825868187,0.06797221103503825,2.4701657878014034,0.8417031162417746,-22414.595309851706,-24902.118806735147,-25091.957480136436,2677.3621702847304,2487.523496883441,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,0.95,5.0,6777,2.1694950130101303,0.06823605223677719,2.464507826264796,0.8424260136470765,-22417.880804363427,-24971.76916344652,-25156.06759516264,2738.1867907992128,2553.888359083092,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.0,5.0,6717,2.157027071588394,0.0673890142964635,2.4737219249310387,0.8438235615035317,-22353.289886003073,-24834.584534322737,-25006.374056572356,2653.0841705692837,2481.2946483196647,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.05,5.0,6653,2.1514348170712845,0.06669540460341647,2.477919553925136,0.844116166865303,-22200.467034937414,-24666.79070348946,-24798.345174855065,2597.8781399176514,2466.323668552046,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.1,5.0,6691,2.150387681491222,0.0670400577119612,2.478710085710263,0.8448190934153694,-22338.646775122485,-24773.19306040792,-24950.84507735161,2612.1983022291242,2434.546285285436,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.15,5.0,6666,2.1454782093338505,0.06681367144432195,2.4824357502380576,0.8454213708754609,-22308.52592663402,-24703.17981522776,-24887.205505780847,2578.679579146825,2394.653888593737,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.2,5.0,6681,2.151035447786726,0.06714505381855458,2.4782208868619113,0.8409788433543102,-22298.231413192112,-24725.713016396112,-24879.847873941995,2581.616460749883,2427.481603204,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,2e-05,1.3,5.0,6628,2.1513444475982335,0.0666492367717153,2.4779877213866284,0.8417503788144884,-22118.01629469636,-24578.6898396304,-24687.00991784635,2568.9936231499887,2460.6735449340376,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.7,7.0,5408,1.8309634885915675,0.019987803300500803,3.1493324578921778,1.131871837751386,-23440.986165401526,-26567.5194069231,-25375.113383419837,1934.1272180183114,3126.5332415215744,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.8,7.0,5424,1.8299045773337221,0.02008405383889064,3.150867956629712,1.1269403844080237,-23525.5830460944,-26620.065147572204,-25434.83276765859,1909.2497215641888,3094.4821014778026,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.85,7.0,5480,1.832834799901524,0.020302537446696578,3.1466284669236853,1.121325916492505,-23725.925466833516,-26835.61153047692,-25646.832039056775,1920.906572223259,3109.686063643403,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.9,7.0,5432,1.8358770357159067,0.020105487184232444,3.1422583644881326,1.1249559090248866,-23474.562517492952,-26653.53393765916,-25416.006102957042,1941.4435854640906,3178.9714201662064,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.95,7.0,5445,1.8391443580762696,0.02017929741208386,3.1376002204662563,1.1230133654289634,-23484.13661338324,-26697.369049488338,-25442.058331728753,1957.9217183455112,3213.232436105096,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.0,7.0,5402,1.8329643972222565,0.020028919951058544,3.146441652364181,1.12769025534538,-23386.37097688167,-26526.94263864861,-25311.35030830986,1924.9793314281887,3140.5716617669386,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.05,7.0,5390,1.834866932988318,0.019990802005756165,3.143705822217988,1.1256024112035092,-23307.37736648499,-26478.28342889462,-25230.38908445098,1923.01171796599,3170.906062409631,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.1,7.0,5366,1.830040566631396,0.019855762648520438,3.150670542945893,1.1309532550463248,-23272.08039071644,-26396.75454870633,-25180.866907648146,1908.7865169317047,3124.674157989888,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.15,7.0,5341,1.831193002037348,0.019780822120744123,3.1490001625045205,1.1338649278161792,-23147.324760734107,-26293.969407225377,-25068.36155011887,1921.0367893847615,3146.6446464912697,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.2,7.0,5321,1.8219274358085262,0.019730353077282468,3.162562564382348,1.1310958683507808,-23192.460348320077,-26209.10197570825,-25033.645142595036,1841.1847942749591,3016.641627388173,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.3,7.0,5400,1.8361763814671828,0.02012177399521549,3.141830079543385,1.1246229859529002,-23332.02723942269,-26492.144941265688,-25262.36893065901,1930.341691236321,3160.117701842999,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.7,9.0,2601,1.6102840459304537,0.004020788760960166,3.835805835798214,1.6627311696235567,-13862.384840628583,-16948.836961835874,-14990.09855183526,1127.7137112066775,3086.4521212072905,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.8,9.0,2661,1.6066307135772695,0.0041149908761946,3.845673918292025,1.6570353244190659,-14224.3993717292,-17278.188759747565,-15353.018713818488,1128.6193420892887,3053.7893880183656,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.85,9.0,2686,1.6100744035465326,0.004154903977786887,3.8363689082354036,1.6577023542293163,-14317.839208342742,-17414.58957119503,-15473.347535423005,1155.5083270802625,3096.7503628522863,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.9,9.0,2684,1.6060967498391117,0.004155165393850541,3.847126181767278,1.6550951399639413,-14353.60748305577,-17401.453774084657,-15486.473891699201,1132.866408643431,3047.846291028887,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.95,9.0,2705,1.607754381045463,0.004186651932128259,3.8426261263629717,1.6527074392290622,-14446.351628486256,-17517.18486986382,-15591.564479821267,1145.2128513350108,3070.8332413775643,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.0,9.0,2686,1.6083113095746167,0.00415613191927882,3.8411197084316537,1.657261732210507,-14338.373543232832,-17413.795867278408,-15485.39414337977,1147.0206001469378,3075.422324045576,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.05,9.0,2712,1.6154841979180237,0.004203230536035883,3.8219616597546864,1.6578916122347676,-14393.418392934656,-17551.797882585925,-15584.363924834402,1190.9455318997461,3158.379489651268,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.1,9.0,2711,1.6143521686605629,0.004205239253449816,3.8249554636456846,1.6595226713906313,-14401.218085200457,-17544.030707457798,-15589.399492503724,1188.1814073032674,3142.812622257341,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.15,9.0,2716,1.6224198330956838,0.004215754753589445,3.8038571857901853,1.6475452308358223,-14335.041554666388,-17569.604753794643,-15541.175147205331,1206.133592538943,3234.5631991282553,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.2,9.0,2742,1.618972382362188,0.004255616342684204,3.812805544266754,1.6490784421303957,-14512.035460927236,-17711.99198373488,-15717.036210424169,1205.0007494969323,3199.9565228076426,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.3,8.0,2949,1.6417404929398873,0.004561520197371983,3.6377038159192012,1.6490394201481675,-14984.680239034195,-18844.402937136212,-16387.107293514968,1402.4270544807732,3859.7226981020176,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
